time,window,target_i,C1,C2,C3,C4,C5,C6,C7,Enterobacteriaceae,Paenibacillaceae
15,14,Paenibacillaceae,0.08374530288380864,0.23655964920151001,0.11608094200874668,0.10500439841303763,0.15066513064228915,-0.006729793332666629,0.12422279790482298,0.013567869906904069,0.01567698652017915
16,15,C1,-0.10939770750234307,-0.11048886576116505,-0.07592308682093193,-0.08207968095189572,-0.13647253561422729,-0.044042894566845736,-0.08182302570837581,0.010399098661893182,-0.1100926786196161
16,15,C2,-0.14810619928001073,-0.16103248382102345,-0.013920530598152897,-0.021266310653192833,-0.09882383697562727,0.024790750558012716,-0.04807468408673442,0.02773154275794686,-0.30721554118612077
16,15,C3,-0.28477750398209245,-0.36187859450348886,-0.27519024377912243,-0.18918386843409915,-0.2663358577526884,-0.03714378143944736,-0.23599810996218473,0.02258559148885038,-0.2554899043187642
16,15,C4,-0.1908898116078608,-0.2531019435483324,-0.20758955477620786,-0.16698210248346174,-0.21511474225061267,-0.06258611770670161,-0.17203389220411586,0.01564118514820739,-0.2143874133168318
16,15,C5,-0.13419210129676265,-0.18294028977335264,-0.11620256033413427,-0.10867517214868395,-0.17456779044313678,-0.04271584407543081,-0.11944140343758886,0.01436597154256678,-0.250757029942345
16,15,C6,-0.23355375545451065,-0.28520056059094745,-0.3549907587669366,-0.24010646926331444,-0.26361617797265263,-0.16520823572614063,-0.22868622179725667,0.013074761889035995,-0.14761825375549958
16,15,C7,-0.208037210619615,-0.2652813818630576,-0.20466063429783138,-0.1335824781531907,-0.19342637061403758,-0.09560321816660114,-0.20854038543431125,0.0127562794082529,-0.21972407055298698
16,15,Enterobacteriaceae,-0.008159837015954319,-0.01863515940427867,-0.002658565547931412,-1.4421464059927584e-4,-0.002163319993602494,0.006132046090849946,-8.389666738121451e-4,0.0011223403262095046,-0.027494913369615032
16,15,Paenibacillaceae,0.06640158149869775,0.21323390454026497,0.10474632366687184,0.09699556267523711,0.13598355785037733,-0.0034479845034315094,0.11082920051197856,0.015795829025581836,-0.00656162833169839
17,16,C1,-0.10787708747729394,-0.10654104823796211,-0.07252780676445846,-0.07790043790983453,-0.1296325032301614,-0.04067179203207487,-0.07799982277797084,0.011071179200942544,-0.11163918776851475
17,16,C2,-0.14687464077516427,-0.15545622088800057,-0.01515909208628796,-0.021361170350486403,-0.09526650756872326,0.02420042001044359,-0.04714243139405883,0.027994857104422673,-0.30079421209754703
